name,price
"Riz micro ondable 2mn saveur méditerranéenne UNCLE BEN'S, pochon de 250g ",1.56
"Riz express 2mn façon paëlla UNCLE BEN'S, pochon de 250g ",
"Riz à la méditerranéenne 2min. bio UNCLE BEN'S, pochon 240g ",2.73
"Riz et lentilles au curry 2min UNCLE BEN'S, micro-ondale de 220g ",1.01
"Riz express 2mn aux champignons UNCLE BEN'S, pochon de 250g ",1.91
"Riz long grain bio UNCLE BEN'S, pochon de 375g ",2.5
"Riz basmati 2min. bio UNCLE BEN'S, pochon 240g ",
"Riz micro ondable 2mn cantonais UNCLE BEN'S, pochon de 250g ",3.85
"Riz complet précuit à la vapeur UNCLE BEN'S, 250G ",1.39
"Riz express 2mn citron&romarin UNCLE BEN'S, pochon de 250g ",0.81
"Coquillette nature micro-ondable 2 minutes U, paquet de 200g ",0.81
"Spaghetti bolognaise micro-ondable 2' U, sachet de 200g ",1.25
"Penne carbonara micro-ondable 2' U, paquet de 200g ",1.51
"Pâtes banzai noodle saveur crevette prêt en 3 minutes LUSTUCRU, cup de60g ",1.42
"Pâtes banzai noodle saveur boeuf LUSTUCRU, cup de 60g ",1.83
"Pâtes banzai noodle saveur curry LUSTUCRU, cup de 60g ",0.89
"Noodle nouilles sautées saveur poulet teriyaky LUSTUCRU, 90g ",1.53
"Pâtes banzaï noodle saveur poulet épicé LUSTUCRU, cup de 60g ",1.83
"Noodle nouilles sautées saveur boeuf soja LUSTUCRU, 90g ",1.48
"Pâtes banzai noodle saveur poulet LUSTUCRU, cup de 60g ",1.55
